1595502471,30.181955,120.133125,30.181955,120.133125
1595502472,30.181953,120.133125,30.181955,120.133125
1595502472,30.181953,120.133125,30.181955,120.133125
1595502473,30.181953,120.133125,30.181955,120.133125
1595502473,30.181953,120.133125,30.181955,120.133125
1595502473,30.181953,120.133125,30.181955,120.133125
1595502474,30.181953,120.133125,30.181955,120.133125
1595502474,30.181953,120.133125,30.181953,120.133125
1595502475,30.181953,120.133125,30.181953,120.133125
1595502475,30.181953,120.133125,30.181953,120.133125
1595502476,30.181953,120.133125,30.181953,120.133125
1595502476,30.181953,120.133125,30.181953,120.133125
1595502477,30.181953,120.133125,30.181953,120.133125
1595502477,30.181953,120.133125,30.181953,120.133125
1595502478,30.181953,120.133125,30.181953,120.133125
1595502478,30.181952,120.133125,30.181952,120.133125
1595502479,30.181952,120.133125,30.181952,120.133125
1595502479,30.181952,120.133125,30.181952,120.133125
1595502480,30.181952,120.133125,30.181952,120.133125
1595502480,30.18195,120.133118,30.18195,120.133125
1595502481,30.18195,120.133118,30.18195,120.133125
1595502481,30.181944,120.133118,30.181946,120.133125
1595502482,30.181944,120.133118,30.181944,120.133125
1595502482,30.181936,120.13311,30.18194,120.133125
1595502483,30.181936,120.13311,30.181937,120.133125
1595502483,30.181927,120.13311,30.181931,120.133113
1595502484,30.181927,120.13311,30.181927,120.13311
1595502485,30.181917,120.13311,30.181919,120.13311
1595502485,30.181917,120.13311,30.181918,120.13311
1595502486,30.181908,120.13311,30.181909,120.13311
1595502486,30.181908,120.13311,30.181908,120.13311
1595502487,30.181898,120.13311,30.181899,120.13311
1595502487,30.181898,120.13311,30.181899,120.13311
1595502488,30.181889,120.13311,30.181889,120.13311
1595502488,30.181877,120.13311,30.181884,120.13311
1595502489,30.181877,120.13311,30.181878,120.13311
1595502490,30.181868,120.13311,30.181871,120.13311
1595502490,30.181868,120.13311,30.181869,120.13311
1595502491,30.181856,120.13311,30.181858,120.13311
1595502491,30.181856,120.13311,30.181857,120.13311
1595502492,30.181847,120.13311,30.181848,120.13311
1595502492,30.181847,120.13311,30.181848,120.13311
1595502493,30.181837,120.13311,30.181838,120.13311
1595502493,30.181828,120.13311,30.181837,120.13311
1595502494,30.181828,120.13311,30.181829,120.13311
1595502494,30.181818,120.133118,30.181822,120.133115
1595502495,30.181818,120.133118,30.181819,120.133117
1595502496,30.18181,120.133118,30.181813,120.133117
1595502496,30.18181,120.133118,30.181812,120.133117
1595502497,30.181801,120.133118,30.181803,120.133117
1595502497,30.181801,120.133118,30.181802,120.133117
1595502498,30.181791,120.133125,30.181793,120.133124
1595502498,30.181791,120.133125,30.181793,120.133124
1595502499,30.181784,120.133133,30.181785,120.133132
1595502499,30.181776,120.133141,30.181781,120.133136
1595502500,30.181776,120.133141,30.181777,120.13314
1595502501,30.181772,120.133148,30.181774,120.133146
1595502501,30.181772,120.133148,30.181774,120.133147
1595502502,30.181772,120.133156,30.181774,120.133154
1595502502,30.181772,120.133156,30.181773,120.133155
1595502503,30.181772,120.133163,30.181773,120.133162
1595502503,30.181772,120.133163,30.181773,120.133162
1595502504,30.181774,120.133179,30.181775,120.133177
1595502504,30.181774,120.133186,30.181775,120.13318
1595502505,30.181774,120.133186,30.181775,120.133185
1595502505,30.181774,120.133202,30.181775,120.133197
1595502506,30.181774,120.133202,30.181775,120.1332
1595502507,30.181774,120.133209,30.181775,120.133207
1595502507,30.181774,120.133209,30.181775,120.133208
1595502508,30.181774,120.133224,30.181775,120.133223
1595502508,30.181774,120.133224,30.181775,120.133223
1595502509,30.181774,120.13324,30.181775,120.133238
1595502509,30.18177,120.133247,30.181774,120.133239
1595502510,30.18177,120.133247,30.181771,120.133246
1595502510,30.181765,120.133263,30.181767,120.133256
1595502511,30.181765,120.133263,30.181765,120.133262
1595502512,30.181761,120.13327,30.181762,120.133268
1595502512,30.181761,120.13327,30.181761,120.13327
1595502513,30.181759,120.133278,30.181759,120.133277
1595502513,30.181759,120.133278,30.181759,120.133277
1595502514,30.181753,120.133286,30.181754,120.133285
1595502514,30.181753,120.133286,30.181754,120.133285
1595502515,30.181747,120.133293,30.181748,120.133293
1595502515,30.18174,120.133301,30.181744,120.133297
1595502516,30.18174,120.133301,30.181741,120.133301
1595502517,30.18173,120.133308,30.181733,120.133307
1595502517,30.18173,120.133308,30.181731,120.133308
1595502518,30.181721,120.133316,30.181722,120.133315
1595502518,30.181721,120.133316,30.181722,120.133316
1595502519,30.181711,120.133316,30.181713,120.133316
1595502519,30.181711,120.133316,30.181712,120.133316
1595502520,30.1817,120.133316,30.181701,120.133316
1595502520,30.18169,120.133324,30.181698,120.133319
1595502521,30.18169,120.133324,30.181692,120.133324
1595502522,30.181677,120.133324,30.181682,120.133324
1595502522,30.181677,120.133324,30.181679,120.133324
1595502523,30.181669,120.133324,30.181672,120.133324
1595502523,30.181669,120.133324,30.181671,120.133324
1595502524,30.18166,120.133324,30.181662,120.133324
1595502524,30.18166,120.133324,30.181662,120.133324
1595502525,30.18165,120.133316,30.181653,120.133316
1595502525,30.18165,120.133316,30.181653,120.133316
1595502526,30.18165,120.133316,30.181653,120.133316
1595502526,30.181629,120.133308,30.18164,120.133312
1595502527,30.181629,120.133308,30.181632,120.133309
1595502528,30.18162,120.133301,30.181624,120.133302
1595502528,30.18162,120.133301,30.181623,120.133301
1595502529,30.181614,120.133286,30.181617,120.133287
1595502529,30.181614,120.133286,30.181617,120.133286
1595502530,30.18161,120.133278,30.181613,120.133279
1595502530,30.18161,120.133278,30.181613,120.133279
1595502531,30.181604,120.133263,30.181607,120.133264
1595502531,30.181601,120.133255,30.181605,120.13326
1595502532,30.181601,120.133255,30.181603,120.133256
1595502533,30.181599,120.13324,30.181602,120.133244
1595502533,30.181599,120.13324,30.181601,120.133241
1595502534,30.181599,120.133224,30.181601,120.133227
1595502534,30.181599,120.133224,30.181601,120.133226
1595502535,30.181597,120.133217,30.181599,120.133218
1595502535,30.181597,120.133217,30.181599,120.133218
1595502536,30.181595,120.133202,30.181597,120.133203
1595502536,30.181595,120.133186,30.181597,120.133198
1595502537,30.181595,120.133186,30.181597,120.133187
1595502537,30.181595,120.133171,30.181598,120.133176
1595502538,30.181595,120.133171,30.181598,120.133172
1595502539,30.181593,120.133163,30.181596,120.133165
1595502539,30.181593,120.133163,30.181596,120.133164
1595502540,30.181589,120.133141,30.181592,120.133142
1595502540,30.181589,120.133141,30.181592,120.133142
1595502541,30.181583,120.133133,30.181586,120.133134
1595502541,30.181583,120.133133,30.181586,120.133134
1595502542,30.181576,120.133125,30.181578,120.133127
1595502542,30.181566,120.133118,30.181573,120.133122
1595502543,30.181566,120.133118,30.181569,120.133119
1595502543,30.181557,120.133118,30.181561,120.133119
1595502544,30.181557,120.133118,30.181559,120.133119
1595502545,30.181547,120.133118,30.18155,120.133119
1595502545,30.181547,120.133118,30.181549,120.13312
1595502546,30.181536,120.133118,30.181538,120.13312
1595502546,30.181536,120.133118,30.181537,120.13312
1595502547,30.181526,120.133118,30.181528,120.13312
1595502547,30.181515,120.133118,30.181523,120.13312
1595502548,30.181515,120.133118,30.181516,120.13312
1595502548,30.181503,120.133118,30.181507,120.13312
1595502549,30.181503,120.133118,30.181504,120.13312
1595502550,30.181492,120.133118,30.181494,120.13312
1595502550,30.181492,120.133118,30.181492,120.13312
1595502551,30.18148,120.133118,30.181481,120.13312
1595502551,30.18148,120.133118,30.181481,120.13312
1595502552,30.181469,120.133118,30.181469,120.133121
1595502552,30.181456,120.133118,30.181468,120.133121
1595502553,30.181456,120.133118,30.181456,120.133121
1595502553,30.181444,120.133125,30.181448,120.133126
1595502554,30.181444,120.133125,30.181444,120.133129
1595502555,30.181433,120.133125,30.181434,120.133129
1595502555,30.181433,120.133125,30.181432,120.133129
1595502556,30.181421,120.133125,30.181421,120.133129
1595502556,30.181421,120.133125,30.18142,120.133129
1595502557,30.181412,120.133125,30.181411,120.133129
1595502557,30.181412,120.133125,30.18141,120.133129
1595502558,30.181398,120.133125,30.181397,120.133129
1595502558,30.181387,120.133125,30.181391,120.133129
1595502559,30.181387,120.133125,30.181385,120.13313
1595502559,30.181374,120.133125,30.181374,120.13313
1595502560,30.181374,120.133125,30.181371,120.13313
1595502561,30.181362,120.133125,30.181361,120.13313
1595502561,30.181362,120.133125,30.18136,120.13313
1595502562,30.181351,120.133125,30.181348,120.13313
1595502562,30.181351,120.133125,30.181348,120.13313
1595502563,30.181341,120.133125,30.181338,120.13313
1595502563,30.18133,120.133125,30.181336,120.13313
1595502564,30.18133,120.133125,30.181326,120.133131
1595502565,30.181318,120.133125,30.181319,120.133131
1595502565,30.181318,120.133125,30.181315,120.133131
1595502566,30.181307,120.133125,30.181305,120.133131
1595502567,30.181307,120.133125,30.181303,120.133131
1595502567,30.181293,120.133133,30.18129,120.133139
1595502568,30.181293,120.133133,30.181289,120.133139
1595502568,30.181286,120.133141,30.181282,120.133147
1595502568,30.181286,120.133141,30.181281,120.133147
1595502569,30.18128,120.133156,30.181276,120.133162
1595502569,30.181276,120.133163,30.181273,120.133167
1595502570,30.181276,120.133163,30.181272,120.13317
1595502571,30.181271,120.133171,30.181267,120.133177
1595502571,30.181271,120.133171,30.181266,120.133179
1595502572,30.181265,120.133186,30.181261,120.133193
1595502572,30.181265,120.133186,30.18126,120.133194
1595502573,30.181263,120.133202,30.181258,120.133209
1595502573,30.181263,120.133202,30.181258,120.13321
1595502574,30.181259,120.133209,30.181255,120.133217
1595502574,30.181259,120.133224,30.181255,120.133223
1595502575,30.181259,120.133224,30.181255,120.133233
1595502576,30.181257,120.13324,30.181254,120.133244
1595502576,30.181257,120.13324,30.181254,120.133248
1595502577,30.181257,120.133247,30.181254,120.133255
1595502577,30.181257,120.133247,30.181254,120.133256
1595502578,30.181257,120.133263,30.181254,120.133271
1595502578,30.181257,120.133263,30.181254,120.133271
1595502579,30.181259,120.13327,30.181256,120.133279
1595502579,30.181259,120.133286,30.181257,120.13328
1595502580,30.181259,120.133286,30.181257,120.133294
1595502580,30.181259,120.133293,30.181257,120.133299
1595502581,30.181259,120.133293,30.181257,120.133301
1595502582,30.181259,120.133308,30.181257,120.133314
1595502582,30.181259,120.133308,30.181257,120.133316
1595502583,30.181259,120.133316,30.181257,120.133323
1595502583,30.181259,120.133316,30.181257,120.133323
1595502584,30.181257,120.133331,30.181255,120.133338
1595502584,30.181257,120.133331,30.181255,120.133338
1595502585,30.181257,120.133347,30.181255,120.133353
1595502585,30.181257,120.133354,30.181255,120.133357
1595502586,30.181257,120.133354,30.181254,120.13336
1595502587,30.181257,120.133362,30.181254,120.133367
1595502587,30.181257,120.133362,30.181254,120.133368
1595502588,30.181255,120.133377,30.181252,120.133382
1595502588,30.181255,120.133377,30.181252,120.133383
1595502589,30.181259,120.133385,30.181255,120.133391
1595502589,30.181259,120.133385,30.181255,120.133391
1595502590,30.181265,120.133385,30.181261,120.133391
1595502590,30.181273,120.133392,30.181263,120.133394
1595502591,30.181273,120.133392,30.181268,120.133399
1595502591,30.18128,120.1334,30.181274,120.133405
1595502592,30.18128,120.1334,30.181276,120.133407
1595502593,30.181284,120.1334,30.181279,120.133407
1595502593,30.181284,120.1334,30.181279,120.133408
1595502594,30.181288,120.133415,30.181283,120.133422
1595502594,30.181288,120.133415,30.181284,120.133423
1595502595,30.181292,120.133423,30.181288,120.133431
1595502595,30.181292,120.133438,30.181288,120.133432
1595502596,30.181292,120.133438,30.181288,120.133446
1595502596,30.181292,120.133446,30.181288,120.133451
1595502597,30.181292,120.133446,30.181288,120.133454
1595502598,30.181292,120.133453,30.181289,120.13346
1595502598,30.181292,120.133453,30.181289,120.133461
1595502599,30.181292,120.133469,30.181289,120.133476
1595502599,30.181292,120.133469,30.181289,120.133476
1595502600,30.181293,120.133476,30.181291,120.133484
1595502600,30.181293,120.133476,30.181291,120.133484
1595502601,30.181292,120.133492,30.18129,120.133498
1595502601,30.181292,120.133499,30.18129,120.133502
1595502602,30.181292,120.133499,30.18129,120.133506
1595502603,30.181292,120.133514,30.18129,120.133517
1595502603,30.181292,120.133514,30.181289,120.133521
1595502604,30.181292,120.13353,30.181289,120.133534
1595502604,30.181292,120.13353,30.181289,120.133535
1595502605,30.18129,120.133545,30.181287,120.13355
1595502605,30.18129,120.133545,30.181287,120.13355
1595502606,30.181288,120.133553,30.181285,120.133558
1595502606,30.181288,120.133553,30.181285,120.133558
1595502607,30.181284,120.13356,30.181281,120.133565
1595502608,30.181278,120.133575,30.181277,120.133574
1595502608,30.181278,120.133575,30.181274,120.133581
1595502609,30.181273,120.133583,30.181269,120.133587
1595502609,30.181273,120.133583,30.181268,120.133588
1595502610,30.181265,120.133583,30.181261,120.133588
1595502610,30.181265,120.133583,30.18126,120.133589
1595502611,30.181259,120.133591,30.181254,120.133596
1595502611,30.181259,120.133591,30.181254,120.133596
1595502612,30.181252,120.133598,30.181246,120.133604
1595502612,30.181246,120.133606,30.181245,120.133606
1595502613,30.181246,120.133606,30.18124,120.133612
1595502613,30.181244,120.133614,30.181238,120.133617
1595502614,30.181244,120.133614,30.181238,120.13362
1595502615,30.181246,120.133629,30.181239,120.133634
1595502615,30.181246,120.133629,30.181239,120.133636
1595502616,30.181246,120.133644,30.181239,120.133651
1595502616,30.181246,120.133644,30.181239,120.133652
1595502618,30.181248,120.133659,30.181241,120.133667
1595502618,30.181248,120.133659,30.181242,120.133668
1595502618,30.181246,120.133675,30.18124,120.133683
1595502618,30.181248,120.13369,30.181241,120.133688
1595502619,30.181248,120.13369,30.181242,120.133699
1595502619,30.181248,120.133698,30.181242,120.133704
1595502620,30.181248,120.133698,30.181243,120.133707
1595502621,30.18125,120.133713,30.181245,120.13372
1595502621,30.18125,120.133713,30.181245,120.133722
1595502622,30.181248,120.13372,30.181243,120.133729
1595502623,30.181248,120.13372,30.181244,120.133729
1595502623,30.18125,120.133736,30.181246,120.133744
1595502624,30.18125,120.133736,30.181246,120.133744
1595502624,30.18125,120.133743,30.181246,120.133752
1595502625,30.181252,120.133759,30.181247,120.133757
1595502625,30.181252,120.133759,30.181248,120.133767
1595502626,30.181248,120.133766,30.181246,120.133772
1595502626,30.181248,120.133766,30.181245,120.133774
1595502627,30.181248,120.133781,30.181245,120.133787
1595502627,30.181248,120.133781,30.181245,120.133788
1595502628,30.181248,120.133781,30.181245,120.133788
1595502628,30.181248,120.133781,30.181245,120.133788
1595502629,30.181246,120.133797,30.181243,120.133803
1595502629,30.181246,120.133797,30.181243,120.133803
1595502630,30.181246,120.133804,30.181242,120.13381
1595502631,30.181246,120.13382,30.181242,120.133818
1595502631,30.181246,120.13382,30.181242,120.133825
1595502632,30.181246,120.133827,30.181242,120.133831
1595502632,30.181246,120.133827,30.181242,120.133832
1595502633,30.181246,120.133835,30.181241,120.133839
1595502633,30.181246,120.133835,30.181241,120.13384
1595502634,30.181248,120.133835,30.181243,120.133839
1595502634,30.181248,120.133835,30.181242,120.133839
1595502635,30.18125,120.13385,30.181244,120.133854
1595502635,30.18125,120.13385,30.181244,120.133855
1595502636,30.181252,120.133858,30.181245,120.133862
1595502636,30.181253,120.133873,30.181246,120.133871
1595502637,30.181253,120.133873,30.181247,120.133878
1595502637,30.181257,120.133881,30.18125,120.133884
1595502638,30.181257,120.133881,30.18125,120.133886
1595502639,30.181261,120.133888,30.181254,120.133893
1595502639,30.181261,120.133888,30.181254,120.133894
1595502640,30.181267,120.133896,30.181259,120.133902
1595502640,30.181267,120.133896,30.181259,120.133902
1595502641,30.181273,120.133904,30.181265,120.13391
1595502641,30.181282,120.133904,30.181266,120.133911
1595502642,30.181282,120.133904,30.181275,120.133911
1595502642,30.18129,120.133919,30.18128,120.13392
1595502643,30.18129,120.133919,30.181283,120.133927
1595502644,30.181293,120.133926,30.181286,120.133933
1595502644,30.181293,120.133926,30.181287,120.133934
1595502645,30.181305,120.133926,30.181298,120.133935
1595502645,30.181305,120.133926,30.181299,120.133935
1595502646,30.181314,120.133926,30.181309,120.133934
1595502646,30.181314,120.133926,30.181309,120.133934
1595502647,30.181324,120.133934,30.181319,120.133942
1595502647,30.181335,120.133934,30.181321,120.133942
1595502648,30.181335,120.133934,30.181331,120.133941
